1	Can I download folders from Google Drive to my Android device	downloading google-drive	I have recently saved a lot of music and pictures onto my google drive and now I would like to save them from there straight onto my SD Card (in my S4). I know if I press on the file for a few seconds it gives me the option to save it but like I said I have a lot on there (roughly 4000 pictures and songs) so to do it all individually will take a lot of time I don't really have... So my question - is there a way to download everything in a folder at once or is there a "select all" option in google drive? 
1	Contact search in Xperia Z doesn't show all contacts	contacts sony-xperia-z	The contacts system on my Xperia Z doesn't search through all my contacts, for some reason. All of the contacts were imported from my Google account, which has no groups or anything special. As an example, I have the following contacts: Antti H*****Antti J*****Antti K*****Antti S***** Now, if I search for antti , I only get the last two contacts. The same applies for sending SMS messages. If i compose a new SMS and tap the recipients field and write Antti , it only shows details for the same two contacts as the contact search. For the other two, I have to go to Contacts, scroll to the contact, tap it and then tap the SMS button. The type of the phone number (home, mobile, work...) doesn't affect this. The contacts work fine otherwise (show up on incoming calls, SMS threads etc.). It seems that the contacts that do show up are the ones I have on Facebook. However, I can't find any settings that specify which accounts to search. Is there some setting that I've failed to find? Oh yeah, everything is stock, but not vanilla. Edit: Tried searching with Google Now, but that won't find the contacts either. 
1	Haptic feedback settings in Android 4.1.1?	settings 4.1-jelly-bean haptic-feedback samsung-galaxy-s-3-mini	Just got a Samsung Galaxy S3 mini with Android 4.1.1 factory installed. The phone is not locked to any carrier. My problem is that I can not for the life of me find the setting to turn on the haptic feedback, neither for the keyboard nor other touch events (such as the menu button, etc.). I've looked through the settings menus several times without finding anything. The actual vibration hardware is working, because if I go to Settings -> Sound -> Device Vibration it vibrates. The only other mention of this issue I've found was one unanswered thread on the Samsung Galaxy Forums. This is the kind of thing that makes me wonder if Google (and others) are actually trying to make things worse with every update. My HTC Nexus One running Android 2.3.6 never had any oddities like this. Only problem with that old phone is it's limited internal memory. 
1	How can i logout from my gmail account	google-play-store gmail google-talk	how can i logout from my gmail account from my mobile phone? my mobile phone is sony erricson XPERIA U. 
1	Create bookmarks in Chrome mobile browser. (Galaxy s4)	samsung samsung-galaxy-s-4	All over the internet it says there is a five pointed star to the right of the URL in omni bar. This is not the case with the version of Chrome packaged with the Samsung Galaxy S4. How can I create a bookmark? There's only one button. The tab button. 
1	How do you set up internet pass-through (reverse-tether) on linux?	linux internet reverse-tether	I have an HTC Desire S that has the option to connect through usb, and use the computer's internet connection. This works fine on Windows, but I'm struggling to set it up in Ubuntu.When I plug in and select internet pass-through from the usb menu, the usb1 device is created and I can ping it's ip address. I have tried various iptables configurations and setting up nat, but I'm not sure if I'm doing it right, or if there needs to be some additional configuration... Thanks for any help. 
1	How to transfer apps, contacts and settings between two identical phones?	applications contacts 2.1-eclair settings	OS: 2.1 Phone: Samsung Vibrant (Galaxy S) I'm having trouble with my new Samsung Vibrant (it constantly reboots) and I'm going to return it for a replacement unit. How can I transfer all of my phone settings, contacts, apps, app settings and pictures/movies from the old phone to the new one? 
1	Sony Xperia Z3 (Compact) Battery life after update to Lollipop	updates 5.0-lollipop sony-xperia-z3	If you already updated your Sony Xperia Z3 (Compact) to Lollipop , what is your experience (and what we can expect) with the battery life in Stamina mode while the phone is idle? Xperia can have couple of days of light use when on Stamina mode and Hangouts/LocationHistory off in KitKat. Is it comparable, does it get noticeable better or worse after upgrade to Lollipop? Screenshot (click for larger variant) 
1	Samsung S3 Cannot Enter Recovery Mode, and Can't Boot Up Either	samsung-galaxy-s-3 recovery-mode boot hard-reset	I'm trying to fix a Samsung S3 which has been stuck on the boot logo continously, and cannot boot up. The phone keeps displaying the logo (which says "Samsung" and the phone model) when the power button is pressed, and it will not shut off unless I remove the battery. My first attempt at fixing this was to enter recovery mode (holding the power button, volume up, and home button at startup), but the diagonistic menu didn't show up. Repeated attempts of removing the SIM and SD cards first also resulted in failure... nothing happened when I held those keys down. Strangely, download mode (holding the power button, volume down, and home button) worked. The screen lit up with a prompt to enable the mode. However, the phone isn't mine (I'm just helping someone fix it) and they don't want to reflash their firmware if possible. I have done rooting before and understand the process, but since it's not mine the risk is too great. Will reflashing the firmware fix the problem? Is this a hardware or a software issue? What does it mean if I can't enter recovery mode? 
1	WhatsApp contact's icon not showing	contacts instant-messaging whatsapp-messenger	I have WhatsApp installed on my HTC Sensation running Android 2.3.4 (Gingerbread). I also have other social contact related apps such as Google Voice, Facebook, LinkedIn, Twitter, etc. For my Google Contacts, it links each of these services up to the people in my address book. When using WhatsApp, only a few of my contact's icons shows up for the screen with recent messages. When I view the contact in my address book, they have an icon (headshot) either from Google contacts, Facebook, or some other social service. Why do only some of my WhatsApp contacts have icons showing? The other WhatsApp contacts default to an Android avatar. I've refreshed the WhatsApp contacts list and the problem still persists. 
1	In a Google account (sync), what is the difference between Contacts and People details?	contacts sync 4.4-kitkat	For a Google account, you are allowed to sync Contacts and People details . What is the difference between these two? 
1	"Android OS" uses a lot of data in background, how to turn off it?	settings	I have already read this and this but can't stop the automatic blackground update. I currently use Samsung grand 2 dual (SM-G7102) android 4.3 and cellular mode. I'm setting-->usage Restrict Background data but the android OS is still running the updates in the background.(see picture)help me please. Click image(s) for larger version I'm setting Restrict Background data in 24/08/2557 but On 25/08/2557, "Android OS" was still sending out to cellular. Click image(s) for larger version I'm allow Facebook, Line and Messager can use cellular but don't want the "Android OS" Update. The mobile is rooted The "android os" was Restrict Background data.Help me please. 
1	Android: huge thumbdata4 file in DCIM folder	thumbnails	I have recently noticed a huge (>3.5GB) file in the DCIM/.thumbnails folder. I have tried deleting it, but the next time I open the Camera app it rebuilds the file (and locks up the phone, sometimes displaying a "media scanning in progress" message, in the process.) The total file size of all the (approximately 2,000) photos displayed in the Gallery is around 500MB. There are in addition around 35,000 images in folders which contain .nomedia files to instruct Android to ignore the media therein. The total file size of these is around 1.5GB. The Gallery app is correctly ignoring these images, but I wonder whether the Camera app is misbehaving and actually processing them. I think this problem has emerged since the ICS upgrade ... either when the phone (Samsung Galaxy Note) was first updated from Gingerbread or at some later date. Any ideas, please? 
1	Migrate whatsapp from phone (old expired number) to another one?	4.2-jelly-bean whatsapp-messenger data-migration	I have a phone now that have WhatsApp installed on for over 2 years now, and the phone number registered for the account is now history (it's been long gone and there is no chance I will get that SIM back, because it is from another country). I got a new phone today with a new SIM, when I start WhatsApp , I put my old number but it needs to send a Message to the number and that is not possible. Is there any work around for this, I don't want to lose all my WhatsApp contact. Please help. 
1	How to know app name by UID	applications battery	I have found that UID=10058 using battery much in "battery history" How can I know app name by UID=10058 
1	How to install game resources without Wi-Fi?	games	I am trying to install Fifa 14 from my PC because I don't have Wi-Fi to download it. I recently got a new 16GB SD card, formatted it, created /Android/obb folder and put the cache files therein. I installed the game and every time I start the game it says: "download failed" because the resources could not be found. I have tried installing the apk first - then putting the files in the cache but that doesn't work either. It's not only for Fifa, it says the same for all other games as well. I've even tried putting the files in /Android/data/obb or only /Android/data but it doesn't work either. I'm using LG Optimus l7 II, it's compatible with all the games I'm trying to install.. And yes, I even tried moving the app to SD card, but it's the same. 
1	How to define a custom sound for Whatsapp?	notifications whatsapp-messenger	When receiving mails or a whatsapp message, the same sound notification is played. I want to be able to tell those events apart and would like to define custom sounds. How can I achieve this? I really would like to avoid a third party application, or if there are no other ways, I prefer a paid app over one with advertisement. 
1	If I root my Android phone, will I lose all of my data?	htc-droid-incredible rooting	As the question title implies, if I root my Droid Incredible (or any Android phone), will I lose all of my data? I'm not interested in installing a custom ROM right now so will rooting cause me to lose my data? Also, which tool should I use to root the phone? Edit #1: Based on a suggestion, I rooted my Incredible using Unrevoked, and I didn't lose any information. 
1	Can I downgrade to an earlier version of Android after installing an OTA update?	nexus-7 downgrade	I installed the KitKat upgrade on my Nexus 7, but I am unhappy with it. Is it possible to roll back to an earlier version of Android (Jelly Bean)? 
1	How do I REALLY sync ALL contacts to a new phone	contacts sync import	I have an old phone (LG P350) with Android 2.2.2, where I obviously have a few contacts. Most of them are contacts with telephone numbers, which I manually created (few got automatically imported from facebook or email). Now I have a new LG phone with Android 2.3.6.I want to have on the new phone all the contacts I had on the old one. I mean the contacts that you see when you tap on the Contacts icon. It should be a complete no-brainer, but apparently it isn't. Note: I don't use the GMail application neither on the old phone nor the new one, and I don't want to. I do have my @gmail.com account set as the main account for both phones. On both the old and new phone, under Settings -> Accounts and Sync, the "Auto-sync" option is enabled.Also, under the ...@gmail.com account listed below "manage accounts", I have enabled both "Sync people details" and "Sync contacts", both on the new and old phone. However, my contacts don't get synced. I have a lot of contacts in the old phone that I can't find in the new one.The new phone apparently has imported all the mess of useless contacts from gmail (i.e. email addresses some with and some without names) but no phone numbers. So how do I sync, or export and then import ALL my contacts? 
1	Forgotten the pattern and phone not showing the "forgot pattern" button.	5.0-lollipop motorola-moto-g locked-out	I upgraded my Moto G2 to Android Lollipop using over-the-air upgrade. It was awesome but I set a pattern lock which I forgot. Usually after 5 wrong attempts it shows the "forgot password" button but it is not showing that button even after 100 wrong attempts. How to unlock the phone? 
1	How to start SSH Server in my Android?	ssh	I am trying to login to Android Eee pad transformer from my other linux box using SSH. This are the step i followed and failed. So asking here for the correct answer. 1) Go to Android market and download install Connectbot Launching ConnectBot Asks ssh or telnet or local Press local Asks username Username applied dummy Connected to local Android type ip addr; in the terminalshows ip address and i can ping 8.8.8.8 2) Now i want to access to this box from outside box Go to Android market and install SSDroid and SuperUser Launch SSDroid SSDroid says root:off, sftp://root@ipOfthisAndroidBox:2222 ready From another box i try to login using ssh root@ipOfthisAndroidBox:2222 fails 3) Launch SuperUser it tries to install something but fails All i get to verify am i rooted, always it shows: $ susu: permission denied Follow up: How do i login after installing SSHDroid? [sun@example ~]$ ssh root@94.xx.xx.xx -p 2222The authenticity of host '[94.xx.xx.xx]:2222 ([94.xx.xx.xx]:2222)' can't be established.RSA key fingerprint is 14:ae:33:xxxx.Are you sure you want to continue connecting (yes/no)? yesWarning: Permanently added '[94.xx.xx.xx]:2222' (RSA) to the list of known hosts.SSHDroidUse 'root' on rooted devices otherwise any username worksDefault password is 'admin'root@94.xx.xx.xx's password: /data/data/berserker.android.apps.sshdroid/home $ uname -aLinux localhost 2.6.36.3-00004-g069b8b5 #1 SMP PREEMPT Wed May 11 22:14:22 CST 2011 armv7l GNU/Linux/data/data/berserker.android.apps.sshdroid/home $ uptime 09:20:16 up 2 min, load ave
1	How to root ATT gs4(SGH-I337) in 4.4.2	rooting samsung-galaxy-s-4	I want to root my s4 and I was waiting for kingoroot to develop a root method for 4.4.2 but I was wondering whether there are other one click root methods out there that are low - risk of bricking. If you know any that would be great. Thank you! 
1	Is it possible to play sound in mono?	4.0-ice-cream-sandwich cyanogenmod audio	I'm in a workplace that only allows one headphone in. This makes some music pretty awful, only having one channel. I'd like to mix my audio into one channel, but this seems to be a bit more difficult than you would expect. I don't want to buy a paid app, and I'm playing music from my Google Music library, so alternate players aren't an option. Is there any way to do this digitally? I don't want to have to buy an adapter and have it sticking out of my phone, risking my headphone jack, just to play mono. I'm on a Droid X2 running CM9. I know some of the manufacturer ROMs had mono options, but it's not in stock Android or CM9. 
1	How do I add a widget to my lock screen?	4.4-kitkat lock-screen-widgets nova-launcher	I am running a fully stock Android 4.4.4 Nexus 5, with Nova (Premium) Launcher. Since I first bought this device, I have heard, read, and been told that adding widgets to the lock screen is possible, as long as it is enabled in settings. Well, it is, but I can't figure out for the life of me how to actually add them. Sorry if this is a Super Newb question, I've Googled, Binged, etc... With no luck whatsoever. The only thing I seem to ever come across are instructions on how to enable them, which as I stated, I have done. 
1	When will my phone get the Android 2.2 update (FroYo)?	2.2-froyo updates	Android 2.2 (FroYo, short for "Frozen Yogurt") was released over the Summer 2010, however not all of the devices that will get this update have received it yet. Each manufacturer and carrier needs to add their custom modifications before it can be officially released. See also: When will my phone get the Android 2.3 update (Gingerbread)? 
1	Configure Play Store to download temporary files to SD Card	google-play-store updates insufficient-memory temp-files	I find that every time I start to update an application using Google Play, my phone's internal memory starts to run out (i.e. the Play app downloads temporary files to internal memory). In a number of cases, the size of the update is quite large and I end up with less than 10% free space left which corrupts the installers and I end up with no update. :( Is it possible to in any way instruct Google Play to use my SD card (which has over 10GB free space) as the temporary location instead of the space-constrained internal memory? As much as possible, I'd like to do this without having to root my device. 
1	How to use NFC tags to trigger profiles and tasks in Tasker?	tasker 4.3-jelly-bean nfc	I am planning to get some NFC tags which I want to use to control some profiles in Tasker. Where in Tasked can I choose NFC tag as my trigger? If that does not exist, how can I turn tasks on and off for free using NFC tags? Any plugins? Thanks. 
1	How do I find out what wifi chipset my phone has?	wi-fi hardware system-info	I've got LG Optimus One phone (model LG-P500h). How do I find out what wifi chipset my phone has? Is there a general mechanism that will work for all phones? 
1	Does the Samsung Galaxy S have an FM transmitter?	samsung-galaxy-s fm-radio	I seem to recall seeing a review of the Samsung Galaxy S that said it has an FM transmitter (so you can listen to music from it on your car radio, for instance). However, I didn't see it mentioned anywhere else. Does it in fact have such a transmitter? 
1	How to recover a System partition that won't mount	recovery-mode clockworkmod-recovery data-recovery samsung-galaxy-s-4-mini	A relative of mine brought me his Galaxy S4 Mini GT-I9190 , which is stuck at boot. When I boot into recovery it gives the error Failed to mount /system (invalid argument) . How can I dig through the file-system of an android phone which doesn't boot, except in Recovery? The goal is not to flash it but to recover the data if possible. I don't mind rooting or flashing, but I don't want to overwrite the system partition that may still have the valuable info on it. I've managed to install clockworkmod according to these instructions . Is there a way to mount it, or expose the raw device to USB, or just back it up to SD, without overwriting it? EDIT: Now I have Clockworkmod installed. Trying to use it to make a backup of /system . It fails to mount /system with the message: mounting /dev/block/platform/msm_sdcc.1/b/system on /system failed: Invalid ArgumentW:failed to mount /dev/block/platform/msm_sdcc.1/by-name/system (File exists) EDIT 2: with ADB shell I looked into /system , found an empty folder called bin and removed it. Now mounting /system fails with a longer error: Error mounting /system!W:failed to mount /dev/block/platform/msm_sdcc.1/by-name/system (File exists)I:Can't partition non mmcblk device: /devices/platform/msm_sdcc.3/mmc_host 
1	Is there any old style keyboard (numpad style) available for Android?	keyboard	I have a smaller screen Android Phone (LG Optimus One P500). Does anyone know whether there is a keyboard available for Android phones that has an "old phone" style? Like a numpad style? Here's an image example: The reason I'm asking for this style of keyboard is: This style uses only 12 buttons. So the buttons are large and very spaced out. You can click on them easily without having to strain your eyes too much. You can quickly keep clicking away without having to spell out each word because the dictionary will take care of that. So "moon" becomes 4 clicks on the numpad 6. How fast is that? I sure personally feel that lots of people are used to this kind of keyboard layout (from the times before Android became so popular). I don't understand why I can't find keyboards with this kind of a simple layout but I would be very grateful if someone could help me find an app like this. Edit: Forgot to mention. I'm not looking for paid apps right now but would consider it if they have a trial. 
1	How do I root Cruz Tablet?	google-play-store rooting	I am relatively new to the Android scene, and have recently bought my first official android-powered device. The cruz tablet was just $199 at Best Buy so I figured I culd give it a try. Unfortunately, it's very limited. I can live with the hardware shortcomings (no camera, no Bluetooth), but I want access to the full Android Market. I believe a rooting is in order. Can someone please point me in the direction of rooting instructions for this device? Is rooting the same for each Android device? I haven't found much info on the net about this particular tablet. Anything I can learn from here would be greatly appreciated. Thanks!Thomas 
1	How to take a screen shot of my text messges?	screenshots samsung-droid-charge	I know how to take screenshots on my Droid Charge but everytime I go to take a picture of a text message it always goes to the page before and takes the picture. It is very frustrating. If you know any way to help please reply. 
1	How to add a contact to People from Hangouts?	4.4-kitkat google-apps google-plus-hangouts people-app	I'm using KitKat. I have Hangouts conversations with people who are not in my contacts (this may be an artifact of using a Google Apps account provided by my school). How can I add someone from one of these conversations to People? I have tried double-tapping and holding down their icon or their chats without any success, and looking at the "..." options menus. No luck. I do know how to add contacts from email. 
1	How to install Android Market on HCL ME X1 tablet?	google-play-store	I bought an HCL ME X1 tablet one month ago. Its main drawback is that it does not support the Android Market and manually installing the Android Market's APK file does not seem to work either. It shows an error message like this: the application Market(process com.android.vending)has stopped unexpectedly) please try again How can I solve this problem so that I can use the Android Market on my device? 
1	How can I disable viber on my stolen device?	viber	My mobile phone has been stolen. How can i stop viber services process? I need your urgent help to stop the people reach my friends. 
1	How to change my device's country?	google-play-store settings languages	 Possible Duplicate: How can I circumvent regional restrictions in the Android Market? Google just released Chrome for Android and I want to use it. But, for some (pretty irrational) reason, it is only available to certain countries. I therefore need to change mine. How do I do that? Thanks 
1	Android 4.3 - No internet access, unable to connect to the proxy server error	proxy mobile-network 4.3-jelly-bean	My Lg nexus 4, received the android 4.3 update last night. I didn't do much on it, opting to sleep peacefully knowing that I had the latest and greatest in android software, but this morning I noticed that I cannot access the internet either via the web browser or the play market. Chrome complains "unable to connect to the proxy server" regardless of what site I try to go to. And the play store says "No connection". However, I do have a connection, I can use gmail to send and receive messages and I can use whatsapp and twitter and a few other apps. I have checked the network settings for both my 3G and wifi, and there are no proxy settings or anything enabled. Does anyone know what the problem might be? EDIT: Does this happen on both WiFi and mobile data? YES What apps have trouble, and which do work? Chrome and the play store as far as I can see are both troublesome. Other apps work i.e. my whatsapp can send/receive messages, twitter works and so on. What's the color of your signal bars in the notification area? Blue, full signal on HSDPA. EDIT 2:I think this may be affected by some setting left over from a rogue app. I have played with VPN apps and proxy setting apps in the past (a few months ago) so perhaps the new 4.3 update read some of those settings and configured things incorrectly? 
1	Can I empty the trash in the default e-mail app?	email	The POP e-mail account I use for mobile is linked to an externally-managed anti-spam gateway. It was starting to get too many false positives, so the other day I went through the web UI to mark a whole boatload of old messages as "not spam" to give it a nudge in the right direction. Of course, they all ended up back in the Inbox and subsequently got downloaded onto my phone. I deleted them, and now they're just sitting there in the trash. All 450 of them. I really don't want to have to delete every single message from the trash manually. After several minutes of digging on Google I've found genuinely ancient bug reports with no workarounds. Surely I'm just overlooking an obvious menu item somewhere and Google hasn't actually let such an obvious, gaping feature hole go unplugged for over 2 years, right? So where is it? How do I empty the trash? P.S. I'm aware of the fact that messages older than 30 days are supposed to be deleted automatically. That's not happening - possibly because they were already more than 30 days old when they were downloaded in the first place. P.P.S. Please do not tell me to use K9Mail or any other 3rd-party mail program. I'm sure they're great but any e-mail client that doesn't support Exchange ActiveSync is completely useless to me, and so far the only one I've found that seems to do it properly is the stock e-mail app. Sorry if this comes across as grouchy but I am absolutely sick of seeing this "solution" posted thoughtlessly to every single forum/thread I read that happens to mention a problem with e-mail. 
1	Which system files are safe to delete?	files internal-storage system	I got only 160MB internal storage out of which 100MB is reserved by android operating system. Which System files and folders are safe to delete? For example: de, fr, es and it files in /system/tts/lang_pico/ seems useless /cust/hw/es folder seems uselss As I have moved many of my application to SD Card, many folders in /mnt/asec seems useless So which files/folders of Android system are safe to delete so that I can make more space for applications 
1	How does Android get the coarse location?	geolocation	I read that android (and simmilar operation sytems e.g. iOS) get the current coarse location by using either WiFi or GSM tower triangulation. I get the basic idea but have questions about the details. Does Android normally use both methods or does it prefer one and fall back to the other? Does it comunicate with a server to get the position via WiFi? (e.g. sending the SIDs of the WiFis to a webservice) Does it communicate with the Carrier to get the position via the GSM towers or is this done on the device? 
1	How to remove an account from Google Hangouts?	security google-account privacy password google-plus-hangouts	I logged in to Google Hangouts using an account (which is NOT the account I use in play store). But now I cannot remove it. I can sign out, but to sign back in, it does not for the password and automatically signs in. I don't want just anyone to be able to pick up my phone from the table and log in to my personal account. So how to remove that account from hangouts or at least make it forget the password? 
1	Copy contacts from Samsung device to other brand	contacts samsung-kies data-transfer	I have bought a brand new Gionee E6. First thing I need to do is copy contacts from my Samsung Galaxy phone to Gionee E6. I have backed up my contacts as .spb file using Kies. But when I try to import this contacts to Gmail/to my phone, it says "File format is not supported" . I have tried the following in Kies: Open .spb file and save it as .cvs / .vcf . The "Save As..." option just does not work Tried to import the .spb file to Google Contacts , doesn't work either. What should I do? 
1	How to fix the infamous Nook Color / Nook Tablet charging USB cable for good?	hardware nook-color	The Barnes&amp;Noble Nook Color / Nook Tablet have a proprietary micro USB charging port which is longer than normal and allows power charging with 2Amps. The charging/data cable from BN is infamous to break after some time, most probably the cable's primary plastic coating is not very flexible and starts to split at the point where it enters the micro usb connector and leads to a visible secondary shielding. If nothing is done the situation worsens and in the end the internal power cables may short. I got my used B&amp;N Nook Color with a beginning coating split and cannot get a replacement from B&amp;N because I live outside the US and have no invoice. Seems like this problem is a common one, there are already discussions about a class action lawsuit. What can I do besides looking for a replacement? 
1	How can I get my compass pointing the right direction?	samsung-galaxy-s-2 compass	On my Samsung Galaxy S2 running ICS 4.0.4, my compass is off by 90 degrees. It shows west in the north position. I had a similar compass problem before , and had solved it by applying this patch . Unfortunately, I've since discovered that this patch breaks my WiFi . I have tried calibrating the compass by moving the phone in a figure 8 pattern, as well as rotating on all axis. The compass is still pointing the wrong way, though. Is there a safe solution for fixing my compass? 
1	How to share my laptop internet connection via wifi to my android tablet?	2.3-gingerbread wi-fi networking reverse-tether ad-hoc-networks	 Possible Duplicate: Why cant my device see an ad-hoc WiFi network? I created a wifi hotspot in my Windows 7 laptop (open ad-hoc) but my Android 2.3 tablet is not detecting it. My tablet is detecting other wifi networks but not my laptop's hotspot, how can I fix this? 
1	How to connect your Nexus phone to a VGA projector?	external-display nexus-5 slimport	I would like to connect my Nexus 5 to an external projector or monitor. I know that there is a SlimPort to HDMI adapter (I have it), however, projectors and standard monitors still have VGA (and no HDMI) output. In addition to the SlimPort HDMI adapter by Analogix, I also bought the deleyCON HDMI to VGA adapter. The problem is that the external displays do not display any content (the SlimPort to HDMI cable is working, though). I also saw an SlimPort to VGA adapter from Analogix , but three customers say that it did not work either; see here for such a case. Has anyone succeeded in connecting the Nexus 4 or 5 to a VGA display? I note that How to use an Android phone or tablet to make a projector presentation? also addresses the problem. However, using a HDMI to VGA adapter (mentioned there as a possible solution) is not working. I am not sure if a real HDMI to VGA converter would be working, but they are typically bulky and I am wondering if there is a specific adapter to solve this problem. 
1	Increase vibrate strength	settings samsung-galaxy-nexus vibration	The vibrate strength of my Galaxy Nexus is incredibly weak. When I have the phone in my pocket I simply dont feel the vibrate for incoming calls at all, which defeats its purpose. Ive missed more than one important phone call due to that. Is there a way to increase the strength? I havent found anything relevant in the settings. 
1	Can I "clone" my credit card using the Nexus S and Galaxy Nexus's NFC chip? If not, why not?	nfc	Can an android app read my credit card's NFC data, store it and then send this data to a contactless pay point (PayPass)? Thus I would use my Nexus to pay for my coffee, conveniently. If yes, is there an app for this? If not, why not? 
1	Is there a way to pay for apps with paypal?	google-play-store paid-apps	Is there a market where I can buy apps with PayPal?Will the original Market going to support payment with PayPal? Thanx. 
1	Is it possible to add a stopover or intermediate waypoint in Google Maps navigation?	google-maps google-maps-navigation	On the desktop version of Google Maps, I can add multiple destinations, or drag the route created to include a specific spot that is not on the original route. Is there a way to do this on the Android version of Maps, short of navigating to the first spot, and then entering the final destination once that's reached? I'm running Maps version 5.11.0 
1	Is it safe to swap SIM cards when the phone is turned on?	samsung-galaxy-nexus sim-card	On my Galaxy Nexus, I can remove the SIM card without removing the battery. I'm travelling abroad and will find a need to swap SIM cards several times in my phone. I would like to know if it is safe to simply pull one SIM card and put a different one instead, without shutting down the phone? Safe = without damaging/locking/corrupting either the SIM card or the phone. 
1	USB drivers for using ADB with Samsung Galaxy S on CyanogenMod 7.1?	samsung-galaxy-s cyanogenmod adb usb-debugging usb-drivers	I recently installed CyanogenMod 7.1 on my Samsung Galaxy S i9000 and I have some problems now to get ADB on my Windows 7 64-bit computer to recognize the device. Currently, adb devices returns no entry for my phone and the Device Manager shows a device called "Galaxy S" but with a yellow exclamation mark because a driver is missing. I've tried to install Samsung Kies as well as the Google USB driver for Windows Revision 4 and point the device manager at the directories with those drivers. It doesn't find anything it can use there. Which drivers do I actually need for the phone now that it is running CyanogenMod 7.1? And where do I get those and how can I install them? 
1	Fail in restoring whatsapp chats	whatsapp-messenger	I followed the steps below to restore whatsapp chats: 1) on my old phone, I backed up my chats to SD card 2) Insert the SD card on the new phone 3) Moved the whole whatsapp folder to the new phone from the SD card 4) Install whatsapp on new phone and register and then it said there is a backup file founded, asked if I would like to restore it. 5) I clicked restore, so whatsapp processes.... for around 1-2 minutes, whatsapp quits itself, prompts "Unfortunately, whatsapp has stopped" The whatsapp version on both my old and new phone is the same.. So how can I restore my chat history? Thanks! 
1	What is the difference between Superuser from ChainsDD and Superuser from ClockworkMod?	root-access superuser	A while ago I rooted my LG Optimus Slider. The process installed Superuser from ChainsDD . Now I see that there is another Superuser from ClockworkMod , developed by Koush. What is the difference between these two different versions of Superuser? I thought that Superuser had been developed by both Adam Shanks (ChainsDD) and Koushik Dutta (koush, also author of Clockwork Recovery). Superuser from ChainsDD has been giving me trouble for a while now (Slow response, crashes, etc.), and I am looking for alternatives to see if it would help. 
1	Galaxy Tab 10.1 doesn't keep wifi connected despite settings	wi-fi samsung-galaxy-tab-10	My Galaxy Tab 10.1 , 16GB Wifi only version, disconnects the WiFi whenever the tablet goes into sleep mode . I have ensured that I have selected to never sleep in advanced WiFi settings. I downloaded and experimented with the Wifi Keep Alive and REGPON wifi KeepAlive apps, but they have had no effect. I even tried rooting the device, and put on this ROM , in hopes that maybe some change would take effect, but it hasn't. Is this a known issue with the Galaxy Tab 10.1? I've done some Google searching and I've seen other people report it, but most fixes seem to just describe how to go into the advanced settings and enable "never" as an option. Is there any kind of fix I can apply? This is a somewhat critical feature for me, as I intend to be able to receive Skype calls, which can't be done if the WiFi disconnects. 
1	My new Nexus 7 doesn't allow me to receive apk files with bluetooth	applications bluetooth file-sharing	I have just got a Nexus 7, and I am trying to send an app that i made into my Nexus, neither sending it with my phone using bluetooth or directly from my laptop using bluetooth works: on my phone it says "the file couldn't be sent" while on my laptop is says: "the request couldn't be honored". I have tried sending an image and it worked. 
1	Where is the iTunes equivalent for Android?	samsung itunes	I have searched this forum with no success for a few days, I apologize if this question has already been answered. I am a new Android user, switching from an iPhone to a Galaxy Note 3 with Ice Cream. I have tried using Samsung Kies 3 to replace the features I had with iTunes with no success. It reports complete syncs, but the information is not complete. It does not allow the user to manipulate the screens and organize apps the way iTunes allows. I am looking for software that has all the features of iTunes. I have found a few that are loaded with ads and very few features. So far, I have not found any app that allows me to manage apps in terms of updates. Google could have an app that can handle the basic needs of an Android user. I have not been able to find this. Your help is appreciated. 
1	Not recieving messages from only one WhatsApp contact	notifications whatsapp-messenger motorola-photon	When I first met the love of my life, he insisted that we use WhatsApp to communicate. He lives in Brasil and uses WhatsApp on his Windows Phone. I'm in the United States and use WhatsApp for Android on my Motorola Photon Q. Over the past few months, our ability to communicate through this app has deteriorated. He says he receives my messages, and that he replies to them, but apparently I don't see them. This is frustrating, to say the least, and puts a lot of unneeded stress on both of us. I've worried myself sick over it. He says that I'm the only one this happens to, and that communication with his Brazilian contacts works just fine. One of my friends in the Philippines just got WhatsApp for Android and I can communicate with him perfectly. I'm really clueless. I've scoured the Internet for answers, but I can't seem to find any. I can send messages, and in the rare time that I do receive the messages from my boyfriend, it is late at night. I never receive any during the day. I've uninstalled and reinstalled the app countless times, and my WiFi connection at my house is perfect. But this seems to only be getting worse. He says he sends me several messages a day, but I only get some of the messages about every other day--usually every two days. I'm not a tech by any means, but it seems like there might be something wrong with the different versions of WhatsApp. Android communicating with the Windows Phone. So if this is the case, then my question here is unneeded. I've contacted WhatsApp Inc. with my concerns and have yet to receive a reply. This sucks, to say the least. UPDATE: I have contacted one of my boyfriend's friends in Brasil. I can communicate with them perfectly. They said y boyfriend said there was an issue with his phone. But I'm not sure that's the case. I uninstalled WhatsApp and downloaded it through WhatsApp's website. I can now see when my boyfriend is online and when he types. But I do not receive the messag
1	Gmail app doesn't sync email at all when on Mobile Data	sync notifications gmail samsung-galaxy-s-3	I have a Samsung Galaxy S3 and I love the new Gmail app. Works awesome. My only problem is that it doesn't sync emails (I don't receive any new notifications when new emails arrive, I have to manually click refresh in the app which is annoying) when I'm on Mobile Data. When I'm on Wifi I receive notifications almost instantly. I've searched on Google Help but couldn't find anything. I guess I could use the Email app but I don't like that as much as the Gmail app. What could be the problem? 
